,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_raw,ocorrencia_mes,ocorrencia_ano,ocorrencia_hora_raw,ano_mes
1361,79976,79976,79976,79976,79976,ACIDENTE,-14.633056,-51.748333,ARAGUAIANA,MT,BRASIL,**NI,10,20,SIM,ATIVA,A-037/CENIPA/2021,NÃO,,0,1,NÃO,3/10/2021 0:00,3,2021,1/1/1900 20:30,2021-03
1362,79975,79975,79975,79975,79975,INCIDENTE,-3.041111111,-60.05055556,MANAUS,AM,BRASIL,SBEG,15,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/15/2021 0:00,3,2021,1/1/1900 16:50,2021-03
1363,79974,79974,79974,79974,79974,INCIDENTE,-15.871111,-47.918611,BRASÍLIA,DF,BRASIL,SBBR,10,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/10/2021 0:00,3,2021,1/1/1900 20:30,2021-03
1364,79973,79973,79973,79973,79973,ACIDENTE,-27.672531,-52.261337,ERECHIM,RS,BRASIL,**NI,14,14,SIM,FINALIZADA,A-042/CENIPA/2021,SIM,12/5/2022,0,1,NÃO,3/14/2021 0:00,3,2021,1/1/1900 14:35,2021-03
1365,79972,79972,79972,79972,79972,INCIDENTE,-9.866388889,-56.105,ALTA FLORESTA,MT,BRASIL,SBAT,14,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/14/2021 0:00,3,2021,1/1/1900 19:47,2021-03
1366,79971,79971,79971,79971,79971,ACIDENTE,-14.938889,-57.200556,BARRA DO BUGRES,MT,BRASIL,**NI,11,12,SIM,ATIVA,A-038/CENIPA/2021,NÃO,,0,1,SIM,3/11/2021 0:00,3,2021,1/1/1900 12:30,2021-03
1367,79970,79970,79970,79970,79970,ACIDENTE,-18.401944,-50.701944,QUIRINÓPOLIS,GO,BRASIL,***,9,11,SIM,ATIVA,A-036/CENIPA/2021,NÃO,,0,1,NÃO,3/9/2021 0:00,3,2021,1/1/1900 11:30,2021-03
1368,79969,79969,79969,79969,79969,ACIDENTE,-19.84416667,-47.77361111,CONQUISTA,MG,BRASIL,***,13,12,SIM,ATIVA,A-041/CENIPA/2021,NÃO,,0,1,NÃO,3/13/2021 0:00,3,2021,1/1/1900 12:57,2021-03
1369,79968,79968,79968,79968,79968,INCIDENTE GRAVE,-23.19527778,-46.09861111,IGARATÁ,SP,BRASIL,***,13,20,SIM,FINALIZADA,IG-040/CENIPA/2021,SIM,3/23/2023,0,1,NÃO,3/13/2021 0:00,3,2021,1/1/1900 20:00,2021-03
1370,79966,79966,79966,79966,79966,INCIDENTE GRAVE,-9.761388889,-66.35138889,PORTO VELHO,RO,BRASIL,***,11,12,SIM,FINALIZADA,IG-039/CENIPA/2021,SIM,4/17/2023,1,1,NÃO,3/11/2021 0:00,3,2021,1/1/1900 12:20,2021-03
1371,79963,79963,79963,79963,79963,INCIDENTE GRAVE,-12.246389,-55.743056,SORRISO,MT,BRASIL,***,8,17,SIM,ATIVA,IG-034/CENIPA/2021,NÃO,,0,1,NÃO,3/8/2021 0:00,3,2021,1/1/1900 17:00,2021-03
1372,79962,79962,79962,79962,79962,INCIDENTE GRAVE,-17.151944,-56.614167,BARÃO DE MELGAÇO,MT,BRASIL,SJIJ,9,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/9/2021 0:00,3,2021,1/1/1900 18:45,2021-03
1373,79961,79961,79961,79961,79961,ACIDENTE,-22.75527,-47.26805,AMERICANA,SP,BRASIL,SDAI,9,19,SIM,FINALIZADA,A-035/CENIPA/2021,SIM,12/5/2022,2,1,NÃO,3/9/2021 0:00,3,2021,1/1/1900 19:10,2021-03
1374,79960,79960,79960,79960,79960,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,7,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/7/2021 0:00,3,2021,1/1/1900 18:32,2021-03
1375,79959,79959,79959,79959,79959,INCIDENTE,-8.126388889,-34.92277778,RECIFE,PE,BRASIL,SBRF,7,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/7/2021 0:00,3,2021,1/1/1900 14:13,2021-03
1376,79958,79958,79958,79958,79958,INCIDENTE,-20.25805556,-40.28638889,VITÓRIA,ES,BRASIL,SBVT,7,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/7/2021 0:00,3,2021,1/1/1900 23:40,2021-03
1377,79957,79957,79957,79957,79957,INCIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBBH,8,3,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/8/2021 0:00,3,2021,1/1/1900 3:15,2021-03
1378,79956,79956,79956,79956,79956,ACIDENTE,-19.9512094,-44.2273507,NÃO IDENTIFICADA,***,BRASIL,**NI,26,11,SIM,FINALIZADA,A-030/CENIPA/2021,SIM,4/12/2022,0,1,NÃO,2/26/2021 0:00,2,2021,1/1/1900 11:00,2021-02
1379,79955,79955,79955,79955,79955,INCIDENTE,-4.242222,-56.000833,ITAITUBA,PA,BRASIL,SBIH,4,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/4/2021 0:00,3,2021,1/1/1900 17:14,2021-03
1380,79954,79954,79954,79954,79954,INCIDENTE,-2.586944444,-44.23611111,SÃO LUÍS,MA,BRASIL,SBSL,4,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/4/2021 0:00,3,2021,1/1/1900 20:40,2021-03
1381,79953,79953,79953,79953,79953,ACIDENTE,-13.50472,-45.76222,CORRENTINA,BA,BRASIL,***,3,9,SIM,ATIVA,A-033/CENIPA/2021,NÃO,,0,1,NÃO,3/3/2021 0:00,3,2021,1/1/1900 9:00,2021-03
1382,79951,79951,79951,79951,79951,INCIDENTE,-1.38472,-48.47888,BELÉM,PA,BRASIL,SBBE,3,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/3/2021 0:00,3,2021,1/1/1900 15:45,2021-03
1383,79950,79950,79950,79950,79950,INCIDENTE,-22.81,-43.25055556,RIO DE JANEIRO,RJ,BRASIL,SBGL,2,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/2/2021 0:00,3,2021,1/1/1900 9:45,2021-03
1384,79949,79949,79949,79949,79949,ACIDENTE,-18.23222222,-43.65027778,DIAMANTINA,MG,BRASIL,SNDT,2,11,SIM,ATIVA,A-001/CENIPA/2021,NÃO,,0,1,SIM,1/2/2021 0:00,1,2021,1/1/1900 11:51,2021-01
1385,79948,79948,79948,79948,79948,INCIDENTE,-1.38472,-48.47888,BELÉM,PA,BRASIL,SBBE,1,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/1/2021 0:00,3,2021,1/1/1900 23:00,2021-03
1386,79947,79947,79947,79947,79947,ACIDENTE,-22.337946,-47.357869,ARARAS,SP,BRASIL,SDAA,2,15,SIM,FINALIZADA,A-032/CENIPA/2021,SIM,11/3/2022,0,1,SIM,3/2/2021 0:00,3,2021,1/1/1900 15:30,2021-03
1387,79943,79943,79943,79943,79943,INCIDENTE,-12.16444,-43.22555,IBOTIRAMA,BA,BRASIL,SNIT,3,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,3/3/2021 0:00,3,2021,1/1/1900 11:30,2021-03
1388,79927,79927,79927,79927,79927,INCIDENTE,-19.62444444,-43.97194444,CONFINS,MG,BRASIL,SBCF,28,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/28/2021 0:00,2,2021,1/1/1900 18:32,2021-02
1389,79926,79926,79926,79926,79926,INCIDENTE,-22.81,-43.25055556,RIO DE JANEIRO,RJ,BRASIL,SBGL,24,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/24/2021 0:00,2,2021,1/1/1900 16:00,2021-02
1390,79925,79925,79925,79925,79925,INCIDENTE,-21.69361,-41.29638,CAMPOS DOS GOYTACAZES,RJ,BRASIL,SBCP,25,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/25/2021 0:00,2,2021,1/1/1900 13:28,2021-02
1391,79924,79924,79924,79924,79924,INCIDENTE GRAVE,-22.755949,-47.268643,AMERICANA,SP,BRASIL,SDAI,28,15,SIM,FINALIZADA,IG-031/CENIPA/2021,SIM,11/3/2022,0,1,NÃO,2/28/2021 0:00,2,2021,1/1/1900 15:30,2021-02
1392,79922,79922,79922,79922,79922,INCIDENTE GRAVE,-28.281667,-54.168333,SANTO ÂNGELO,RS,BRASIL,SBNM,22,10,SIM,FINALIZADA,***,NÃO,,0,1,SIM,2/22/2021 0:00,2,2021,1/1/1900 10:45,2021-02
1393,79921,79921,79921,79921,79921,INCIDENTE,-30.050278,-51.443611,ELDORADO DO SUL,RS,BRASIL,SIXE,25,10,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/25/2021 0:00,2,2021,1/1/1900 10:15,2021-02
1394,79920,79920,79920,79920,79920,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,SBPA,24,2,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/24/2021 0:00,2,2021,1/1/1900 2:57,2021-02
1395,79919,79919,79919,79919,79919,INCIDENTE,-22.81,-43.25055556,RIO DE JANEIRO,RJ,BRASIL,SBGL,21,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/21/2021 0:00,2,2021,1/1/1900 23:06,2021-02
1396,79917,79917,79917,79917,79917,INCIDENTE GRAVE,-21.74722222,-48.85583333,IBITINGA,SP,BRASIL,SDIG,17,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/17/2021 0:00,1,2021,1/1/1900 15:15,2021-01
1397,79916,79916,79916,79916,79916,INCIDENTE,-6.947222,-51.101389,OURILÂNDIA DO NORTE,PA,BRASIL,***,19,19,SIM,FINALIZADA,A DEFINIR,NÃO,,0,1,NÃO,2/19/2021 0:00,2,2021,1/1/1900 19:10,2021-02
1398,79914,79914,79914,79914,79914,INCIDENTE,-19.85194,-43.95083,BELO HORIZONTE,MG,BRASIL,SBBH,24,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/24/2021 0:00,2,2021,1/1/1900 11:10,2021-02
1399,79912,79912,79912,79912,79912,INCIDENTE,-29.99472222,-51.17111111,PORTO ALEGRE,RS,BRASIL,SBPA,23,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/23/2021 0:00,2,2021,1/1/1900 16:12,2021-02
1400,79911,79911,79911,79911,79911,ACIDENTE,-20.53638889,-45.60666667,FORMIGA,MG,BRASIL,SWVW,20,18,NÃO,ATIVA,A-028/CENIPA/2021,NÃO,,0,1,NÃO,2/20/2021 0:00,2,2021,1/1/1900 18:00,2021-02
1401,79910,79910,79910,79910,79910,INCIDENTE GRAVE,2.765,-62.22138889,ALTO ALEGRE,RR,BRASIL,SJYG,19,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/19/2021 0:00,2,2021,1/1/1900 13:30,2021-02
1402,79909,79909,79909,79909,79909,ACIDENTE,-15.58027778,-58.04611111,MIRASSOL D'OESTE,MT,BRASIL,SWRW,23,10,SIM,FINALIZADA,A-021/CENIPA/2021,SIM,12/5/2022,0,1,NÃO,2/23/2021 0:00,2,2021,1/1/1900 10:20,2021-02
1403,79907,79907,79907,79907,79907,ACIDENTE,-13.176111,-58.358889,CAMPO NOVO DO PARECIS,MT,BRASIL,***,19,21,SIM,ATIVA,A-026/CENIPA/2021,NÃO,,0,1,NÃO,2/19/2021 0:00,2,2021,1/1/1900 21:30,2021-02
1404,79906,79906,79906,79906,79906,INCIDENTE,-18.94611111,-50.69888889,PARANAIGUARA,GO,BRASIL,**NI,19,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/19/2021 0:00,2,2021,1/1/1900 12:00,2021-02
1405,79905,79905,79905,79905,79905,INCIDENTE,-12.90861111,-38.3225,SALVADOR,BA,BRASIL,SBSV,19,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/19/2021 0:00,2,2021,1/1/1900 22:30,2021-02
1406,79904,79904,79904,79904,79904,INCIDENTE,-9.517222222,-35.78361111,MACEIÓ,AL,BRASIL,SBMO,20,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/20/2021 0:00,2,2021,1/1/1900 19:33,2021-02
1407,79903,79903,79903,79903,79903,ACIDENTE,-11.00916667,-54.61472222,MARCELÂNDIA,MT,BRASIL,***,20,19,SIM,FINALIZADA,A-027/CENIPA/2021,SIM,11/3/2022,0,1,NÃO,2/20/2021 0:00,2,2021,1/1/1900 19:30,2021-02
1408,79902,79902,79902,79902,79902,INCIDENTE,-23.43194444,-46.46944444,SÃO PAULO,SP,BRASIL,SBGR,18,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/18/2021 0:00,2,2021,1/1/1900 9:15,2021-02
1409,79901,79901,79901,79901,79901,INCIDENTE,-22.81,-43.25055556,RIO DE JANEIRO,RJ,BRASIL,SBGL,17,0,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/17/2021 0:00,2,2021,1/1/1900 0:15,2021-02
1410,79899,79899,79899,79899,79899,INCIDENTE,-29.99388889,-51.17111111,PORTO ALEGRE,RS,BRASIL,SBPA,15,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/15/2021 0:00,2,2021,1/1/1900 19:40,2021-02
1411,79897,79897,79897,79897,79897,INCIDENTE,-12.90861111,-38.3225,SALVADOR,BA,BRASIL,SBSV,17,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/17/2021 0:00,2,2021,1/1/1900 22:30,2021-02
1412,79894,79894,79894,79894,79894,ACIDENTE,-12.77666,-45.24194,SÃO DESIDÉRIO,BA,BRASIL,***,16,11,SIM,FINALIZADA,A-025/CENIPA/2021,SIM,11/3/2022,0,1,NÃO,2/16/2021 0:00,2,2021,1/1/1900 11:30,2021-02
1413,79893,79893,79893,79893,79893,INCIDENTE GRAVE,-23.460444,-51.976278,MARINGÁ,PR,BRASIL,***,18,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/18/2021 0:00,2,2021,1/1/1900 9:40,2021-02
1414,79892,79892,79892,79892,79892,INCIDENTE GRAVE,-31.131528,-51.972972,SÃO LOURENÇO DO SUL,RS,BRASIL,***,16,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/16/2021 0:00,2,2021,1/1/1900 15:30,2021-02
1415,79890,79890,79890,79890,79890,ACIDENTE,-19.855278,-48.456389,CONCEIÇÃO DAS ALAGOAS,MG,BRASIL,***,12,16,SIM,ATIVA,A-022/CENIPA/2021,NÃO,,0,1,NÃO,2/12/2021 0:00,2,2021,1/1/1900 16:00,2021-02
1416,79889,79889,79889,79889,79889,ACIDENTE,-12.84972,-45.82611,SÃO DESIDÉRIO,BA,BRASIL,***,12,13,SIM,FINALIZADA,A-023/CENIPA/2021,SIM,3/30/2023,0,1,SIM,2/12/2021 0:00,2,2021,1/1/1900 13:00,2021-02
1417,79888,79888,79888,79888,79888,INCIDENTE,-22.85916667,-47.10805556,CAMPINAS,SP,BRASIL,SDAM,16,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/16/2021 0:00,2,2021,1/1/1900 17:20,2021-02
1418,79887,79887,79887,79887,79887,INCIDENTE,-21.58888889,-45.47333333,VARGINHA,MG,BRASIL,SBVG,10,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/10/2021 0:00,2,2021,1/1/1900 15:30,2021-02
1419,79886,79886,79886,79886,79886,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,12,3,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/12/2021 0:00,2,2021,1/1/1900 3:20,2021-02
1420,79885,79885,79885,79885,79885,ACIDENTE,-7.571111,-56.089167,NOVO PROGRESSO,PA,BRASIL,***,13,18,SIM,ATIVA,A-024/CENIPA/2021,NÃO,,0,1,NÃO,2/13/2021 0:00,2,2021,1/1/1900 18:40,2021-02
1421,79883,79883,79883,79883,79883,INCIDENTE,-23.00694444,-47.13333333,CAMPINAS,SP,BRASIL,SBKP,10,3,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/10/2021 0:00,2,2021,1/1/1900 3:51,2021-02
1422,79882,79882,79882,79882,79882,INCIDENTE GRAVE,-23.240278,-52.07,MANDAGUAÇU,PR,BRASIL,***,10,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/10/2021 0:00,2,2021,1/1/1900 13:40,2021-02
1423,79881,79881,79881,79881,79881,INCIDENTE GRAVE,-22.92583333,-42.07361111,CABO FRIO,RJ,BRASIL,SBCB,5,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/5/2021 0:00,2,2021,1/1/1900 21:00,2021-02
1424,79880,79880,79880,79880,79880,INCIDENTE,-21.13638889,-47.77666667,CAMPINAS,SP,BRASIL,SBKP,2,16,SIM,FINALIZADA,A DEFINIR,NÃO,,0,1,NÃO,2/2/2021 0:00,2,2021,1/1/1900 16:33,2021-02
1425,79879,79879,79879,79879,79879,INCIDENTE,-23.43111111,-46.46944444,GUARULHOS,SP,BRASIL,SBGR,7,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/7/2021 0:00,2,2021,1/1/1900 20:00,2021-02
1426,79878,79878,79878,79878,79878,INCIDENTE,-27.670277,-48.5525,FLORIANÓPOLIS,SC,BRASIL,SBFL,5,7,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/5/2021 0:00,2,2021,1/1/1900 7:30,2021-02
1427,79877,79877,79877,79877,79877,INCIDENTE,-21.136388,-47.77666,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/2/2021 0:00,2,2021,1/1/1900 20:50,2021-02
1428,79876,79876,79876,79876,79876,INCIDENTE,-15.8711,-47.9177,BRASÍLIA,DF,BRASIL,SBBR,4,0,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/4/2021 0:00,2,2021,1/1/1900 0:20,2021-02
1429,79875,79875,79875,79875,79875,INCIDENTE,-25.531667,-49.176111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,8,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/8/2021 0:00,2,2021,1/1/1900 20:00,2021-02
1430,79874,79874,79874,79874,79874,ACIDENTE,-23.39527778,-51.53833333,ARAPONGAS,PR,BRASIL,***,8,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/8/2020 0:00,11,2020,1/1/1900 21:00,2020-11
1431,79872,79872,79872,79872,79872,INCIDENTE,-29.566389,-55.816667,ALEGRETE,RS,BRASIL,***,6,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/6/2021 0:00,2,2021,1/1/1900 16:00,2021-02
1432,79871,79871,79871,79871,79871,INCIDENTE,-30.242222,-54.589444,SÃO GABRIEL,RS,BRASIL,***,8,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/8/2021 0:00,2,2021,1/1/1900 11:20,2021-02
1433,79870,79870,79870,79870,79870,ACIDENTE,-28.976111,-53.317778,FORTALEZA DOS VALOS,RS,BRASIL,***,6,19,SIM,ATIVA,A-029/CENIPA/2021,NÃO,,0,1,SIM,2/6/2021 0:00,2,2021,1/1/1900 19:45,2021-02
1434,79869,79869,79869,79869,79869,INCIDENTE,-16.70611111,-43.82194444,MONTES CLAROS,MG,BRASIL,SBMK,31,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/31/2021 0:00,1,2021,1/1/1900 12:11,2021-01
1435,79868,79868,79868,79868,79868,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,30,3,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/30/2021 0:00,1,2021,1/1/1900 3:51,2021-01
1436,79867,79867,79867,79867,79867,INCIDENTE,-26.878611,-48.650833,NAVEGANTES,SC,BRASIL,SBNF,6,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2/6/2021 0:00,2,2021,1/1/1900 14:51,2021-02
1437,79866,79866,79866,79866,79866,ACIDENTE,-0.282777778,-54.10388889,ALMEIRIM,PA,BRASIL,***,28,15,SIM,FINALIZADA,A-013/CENIPA/2021,SIM,12/5/2022,0,1,NÃO,1/28/2021 0:00,1,2021,1/1/1900 15:55,2021-01
1438,79865,79865,79865,79865,79865,INCIDENTE,-18.89694444,-41.98611111,GOVERNADOR VALADARES,MG,BRASIL,SBGV,7,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/7/2021 0:00,1,2021,1/1/1900 15:31,2021-01
1439,79864,79864,79864,79864,79864,ACIDENTE,-2.6,-62.51333333,IRACEMA,RR,BRASIL,***,3,16,SIM,FINALIZADA,A-019/CENIPA/2021,SIM,9/21/2022,1,1,NÃO,2/3/2021 0:00,2,2021,1/1/1900 16:29,2021-02
1440,79863,79863,79863,79863,79863,ACIDENTE,-11.97888,-46.21444,BARREIRAS,BA,BRASIL,***,4,13,SIM,FINALIZADA,A-020/CENIPA/2021,SIM,9/21/2022,0,1,SIM,2/4/2021 0:00,2,2021,1/1/1900 13:20,2021-02
1441,79862,79862,79862,79862,79862,INCIDENTE,-12.90861111,-38.3225,SALVADOR,BA,BRASIL,SBSV,24,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/24/2021 0:00,1,2021,1/1/1900 11:50,2021-01
1442,79860,79860,79860,79860,79860,ACIDENTE,-16.20861111,-49.97583333,MOSSÂMEDES,GO,BRASIL,***,2,13,SIM,FINALIZADA,A-018/CENIPA/2021,SIM,11/3/2022,0,1,NÃO,2/2/2021 0:00,2,2021,1/1/1900 13:00,2021-02
1443,79859,79859,79859,79859,79859,ACIDENTE,-30.249167,-50.765,VIAMÃO,RS,BRASIL,***,1,9,SIM,ATIVA,A-015/CENIPA/2021,NÃO,,0,1,NÃO,2/1/2021 0:00,2,2021,1/1/1900 9:20,2021-02
1444,79858,79858,79858,79858,79858,ACIDENTE,-7.210278,-52.569722,SÃO FÉLIX DO XINGU,PA,BRASIL,**NI,2,13,SIM,FINALIZADA,A-017/CENIPA/2021,SIM,3/23/2023,2,1,SIM,2/2/2021 0:00,2,2021,1/1/1900 13:11,2021-02
1445,79857,79857,79857,79857,79857,ACIDENTE,-7.405277778,-53.83083333,SÃO FÉLIX DO XINGU,PA,BRASIL,***,2,12,SIM,FINALIZADA,A-016/CENIPA/2021,SIM,2/9/2022,0,1,NÃO,2/2/2021 0:00,2,2021,1/1/1900 12:00,2021-02
1446,79854,79854,79854,79854,79854,ACIDENTE,-6.635277778,-51.75222222,SÃO FÉLIX DO XINGU,PA,BRASIL,***,31,21,SIM,FINALIZADA,A-014/CENIPA/2021,SIM,12/5/2022,1,1,NÃO,1/31/2021 0:00,1,2021,1/1/1900 21:00,2021-01
1447,79852,79852,79852,79852,79852,ACIDENTE,-21.25166667,-47.52416667,SERRA AZUL,SP,BRASIL,***,27,19,SIM,ATIVA,A-012/CENIPA/2021,NÃO,,0,1,NÃO,1/27/2021 0:00,1,2021,1/1/1900 19:30,2021-01
1448,79851,79851,79851,79851,79851,INCIDENTE GRAVE,-15.690833,-47.773889,BRASÍLIA,DF,BRASIL,***,29,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/29/2021 0:00,1,2021,1/1/1900 12:15,2021-01
1449,79850,79850,79850,79850,79850,INCIDENTE,-3.775833333,-38.53222222,FORTALEZA,CE,BRASIL,SBFZ,9,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/9/2021 0:00,1,2021,1/1/1900 11:00,2021-01
1450,79849,79849,79849,79849,79849,INCIDENTE GRAVE,-20.09638889,-49.10055556,FRUTAL,MG,BRASIL,***,28,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/28/2021 0:00,1,2021,1/1/1900 13:00,2021-01
1451,79848,79848,79848,79848,79848,INCIDENTE GRAVE,-12.62861111,-55.61111111,SORRISO,MT,BRASIL,***,25,18,SIM,FINALIZADA,***,NÃO,,0,1,SIM,1/25/2021 0:00,1,2021,1/1/1900 18:00,2021-01
1452,79847,79847,79847,79847,79847,INCIDENTE GRAVE,-22.4775,-44.479722,RESENDE,RJ,BRASIL,SDRS,24,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/24/2021 0:00,1,2021,1/1/1900 17:05,2021-01
1453,79846,79846,79846,79846,79846,ACIDENTE,-25.461667,-54.597222,FOZ DO IGUAÇU,PR,BRASIL,SSFE,25,15,SIM,FINALIZADA,A-011/CENIPA/2021,SIM,4/17/2023,2,1,SIM,1/25/2021 0:00,1,2021,1/1/1900 15:00,2021-01
1454,79845,79845,79845,79845,79845,INCIDENTE,-20.18194444,-44.87,DIVINÓPOLIS,MG,BRASIL,SNDV,23,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/23/2021 0:00,1,2021,1/1/1900 13:10,2021-01
1455,79844,79844,79844,79844,79844,INCIDENTE,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,31,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,12/31/2020 0:00,12,2020,1/1/1900 13:24,2020-12
1456,79843,79843,79843,79843,79843,INCIDENTE,-20.25805556,-40.28638889,VITÓRIA,ES,BRASIL,SBVT,26,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/26/2021 0:00,1,2021,1/1/1900 17:02,2021-01
1457,79841,79841,79841,79841,79841,INCIDENTE,-19.85194,-43.95055,BELO HORIZONTE,MG,BRASIL,SBBH,8,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/8/2021 0:00,1,2021,1/1/1900 14:05,2021-01
1458,79840,79840,79840,79840,79840,ACIDENTE,-10.18388889,-48.55138889,PORTO NACIONAL,TO,BRASIL,***,24,10,SIM,FINALIZADA,A-010/CENIPA/2021,SIM,3/30/2023,0,1,NÃO,1/24/2021 0:00,1,2021,1/1/1900 10:30,2021-01
1459,79839,79839,79839,79839,79839,INCIDENTE,-20.46305556,-54.67027778,CAMPO GRANDE,MS,BRASIL,SBCG,21,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/21/2021 0:00,1,2021,1/1/1900 22:20,2021-01
1460,79837,79837,79837,79837,79837,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,23,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/23/2021 0:00,1,2021,1/1/1900 15:30,2021-01
1461,79836,79836,79836,79836,79836,INCIDENTE,-8.126388889,-34.92277778,RECIFE,PE,BRASIL,SBRF,21,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/21/2021 0:00,1,2021,1/1/1900 16:40,2021-01
1462,79835,79835,79835,79835,79835,INCIDENTE,-23.00694444,-47.13444444,CAMPINAS,SP,BRASIL,SBKP,24,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/24/2021 0:00,1,2021,1/1/1900 19:00,2021-01
1463,79834,79834,79834,79834,79834,INCIDENTE,-26.22305556,-48.79777778,JOINVILLE,SC,BRASIL,SBJV,21,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/21/2021 0:00,1,2021,1/1/1900 19:00,2021-01
